Row,bagging,gradient_boosting,logistic_regression,mlp,random_forest,svc_linear,svc_rbf
1,-0.7300101707164974,-1.0025632773458522,-0.946838137498405,0.2379203576573418,-0.6253555841106564,-0.8471657797482728,-1.266371033372492
2,-0.7300101707164974,-1.0025632773458522,0.2113135785504911,0.23792100909002362,-0.3348035744897463,-0.5767864103073009,-1.2766177625400876
3,-0.0121815331255455,0.05434691842842985,-0.7603168979596192,0.6643396012235736,-0.8999698192600047,-0.6235179219077264,-0.9165327896571273
4,-0.7014769443534995,-0.41469775141259546,-0.9982185435612371,0.237920353699698,-0.3468226056460606,1.5504200671979829,-1.1924754693692134
5,2.626631541107623,2.166845846545242,1.2568633766886608,0.2685713118562056,2.039422767126876,1.7747773077732387,0.8068109109603916
6,0.35991448989183095,-0.14034408245781657,-0.9896049911888742,0.265630581842753,-0.8244881578591079,-0.16103613052484003,-0.6534660612368272
7,-0.6929228210256125,-1.0029981906012448,-1.008358659720495,0.23792035644395249,-0.5670942877138251,-0.6369376781206293,-1.3679572058305134
8,-0.0121815331255455,0.05434691842842985,-0.8879689003812724,0.664337544743057,-0.767556633703571,-0.7050198396768851,-1.133565940556737
9,-0.0121815331255455,0.05434691842842985,-0.7891441897715291,0.6643375848069061,-0.8716270724557101,-0.7316581733856304,-0.8287413567526857
10,-1.1901246030218346,0.22555541653700567,-0.773843187373599,-0.39509390182728044,-0.347992752359189,-0.4664394298801336,-0.6917270839498258
11,0.35991448989183095,0.8053106517775137,-1.002478646247668,0.2656305722964477,-0.8066497292974801,-0.6408393669445758,-0.5589849216192857
12,0.35991448989183095,-0.3664799499590683,-0.8279093351594767,0.26563075879103887,0.09767159747722819,1.3004850309291198,-0.4564614289527772
13,-0.5856499169911704,-0.9804516815729305,-0.8730390123565847,0.23792062037030853,0.17235304537902008,-0.7457882413524154,-1.3354523440870205
14,0.03687307068063308,0.05434691842842985,-0.9826294706214075,0.664337496495627,-0.7484568437646636,-0.8954105691758986,-0.4884748632333213
15,-0.7300101707164974,-1.0025632773458522,-1.0410144536304022,0.23792035361915617,-0.5857764537560973,-0.9221799652366269,-1.2095849305554287
16,-0.0121815331255455,0.05434691842842985,-0.7883858900874856,0.6643378506002755,-0.8093755198644818,-0.4253052265280873,-1.120718080598168
17,-0.5474965212194399,-0.02557947232727249,-0.8333625399575246,0.6577514305825444,-0.774483405690941,-0.24959779242856658,-1.1369671774966958
18,0.5392597681942253,0.2113866723265308,-0.7601380514118463,0.2656309685237098,-0.7202936928758157,-0.47574856976485075,-0.38433868016600825
19,-1.1901246030218346,0.22555541653700567,-0.277199895628577,-0.395090959905699,-0.5806694778842991,0.07840349834695894,-0.49691954044289555
20,-0.6399596375244005,-0.9495167748689796,-0.8874334242721488,0.2379206722170968,-0.4158057804558112,-0.6077553409556271,-1.330868538264351
21,0.6470920124476425,0.00023317852521818297,0.5938932476637495,0.6577514764273454,0.5893248721698872,-0.03099175605114557,-0.7456325178251489
22,1.1702377854034767,2.247080583362051,0.7233671814076835,0.23897015034235822,1.3028791126598258,-0.30317295589824034,-0.5991698982517683
23,0.6434384407769981,0.04599825633636666,1.4445776470284564,0.6643807207715748,-0.5231769830846438,0.9950166399223167,-0.6758587327562419
24,1.3233311352434536,0.32257287516532945,1.7468653984002944,0.6580247396590065,2.2848501509634627,1.7870804766493569,0.26190046751616625
25,1.668290344964712,1.895078353020507,1.8484712438039423,-0.3907740349247072,2.2377112664727195,2.0839332157040493,0.617475412109655
26,2.61843314706875,1.9858418685056727,2.0941514215711377,1.9924738529424675,2.5155384731134642,2.1756814951214634,1.108975210925454
27,-0.7300101707164974,-1.0025632773458522,-0.8919557009376253,0.23792065286890685,-0.5254573637357252,-0.34007788522196375,-1.330739193997003
28,0.4738495940964473,1.285954674134706,0.01708506631588127,-0.3949883961187987,1.1977104840133546,-0.17768720185953643,-0.521535066379049
29,0.4798465717926081,0.7574985068550337,-0.05715842525242393,0.26563109204948254,-0.7666752615114821,-0.22528628185210695,-0.07587476924019626
30,-0.6929228210256125,-1.0029981906012448,-0.06505108631825784,0.23792156263627887,-0.2980971998862241,-0.613587867318285,-1.2972664300757564
31,-1.0827025578020584,0.22555541653700567,-0.46563615964722416,-0.3950471721643022,-0.21467979185788424,-0.420127590386959,0.1398089253456435
32,-0.5474965212194399,-0.02557947232727249,-0.878884174448731,0.6577514208646137,-0.7228182977996239,-0.6969306440688732,-1.1254818968864422
33,-1.0827025578020584,0.33366757465272046,1.4651447700783142,-0.3936361494508274,-0.16750111262374542,1.4404435654481957,-0.031118038448653393
34,-0.5474965212194399,-0.02557947232727249,-0.25343333795305706,0.6577514205174174,-0.17813965680630658,-0.5847590603884264,0.16559340254027344
35,0.35991448989183095,-0.14758505568884617,-0.4936056348970523,0.2656310141975062,-0.4523305030391783,-0.17419153422593595,-0.35500593432898264
36,-1.1386275180915502,0.33366757465272046,1.520597900293636,-0.39105587210403286,-0.6364290692364323,1.3913408089682628,0.06927033750581213
37,-0.5433823320875908,-0.9267471904291773,-0.5070622955354632,0.23794901496549759,-0.16474528672369387,-0.3299180450127743,-1.1058662935209642
38,-0.8093194249120027,0.22555541653700567,0.45935716471187316,-0.39469247787468115,-0.07737082364769164,0.14427077333948132,-0.06595484101295153
39,1.7468521802428763,0.15852433760326828,2.1033558048569425,0.6912054592801103,1.827873524097917,2.2067053752525716,1.2030098021991231
40,0.4654372332695701,2.1292386925978937,-0.9208941948875095,0.6577514200312464,0.36288998677983253,-0.38354593387612607,-0.9080363414079499
41,0.4324876139641766,0.010103153933926499,0.90643859762351,0.6577515825601856,0.33663722264382917,0.22057853616448514,-0.8892041723372314
42,0.08705644786663848,0.05434691842842985,0.8303292440782984,0.6644075995686087,-0.48378256447417917,0.6529565608370529,-0.4264813425678892
43,0.35991448989183095,-0.14034408245781657,-1.0043337610545306,0.2656305737753611,-0.7564920238702403,-0.6676594373594371,-0.546181654630037
44,2.626627527527628,2.2519873019626693,1.401323842215048,-0.38560244373873837,2.5160283735076012,1.0879838469923817,0.3666994159569293
45,0.1383454439340422,0.05434691842842985,2.081563526359685,0.7123167046349513,-0.7962775366340997,2.170018830419895,0.5094332004909163
46,-0.7300101707164974,-1.0025632773458522,-0.18936210747176274,0.23792238383368125,-0.26923544871451843,1.8644513002327257,-1.3465386050087313
47,0.35991448989183095,-0.14034408245781657,-0.9561153959332214,0.2656305725014582,-0.8244881578591079,-0.7266925451360899,-0.5460473570544784
48,-1.0827025578020584,0.33366757465272046,-0.5669298018876896,-0.39509296794923476,-0.7482851170781356,-0.623167200593332,-0.6121217565127535
49,-0.0121815331255455,0.05434691842842985,-0.5111449454154718,0.6643503351728779,-0.8999698192600047,-0.16145506163444848,-1.0276217201457376
50,-1.1901246030218346,0.22555541653700567,-0.6492768299451015,-0.3950815863030492,-0.6563893775900093,-0.24464764346820542,-0.7052297394278761
51,-1.022073950645603,0.22555541653700567,0.5907012960877893,-0.3950197677651502,-0.45448726623687186,-0.42677801751667416,0.5909815227233524
52,0.35991448989183095,0.30252115140983865,-0.9236979916752881,0.2656305736466628,-0.7932075363922176,-0.4466155266871875,-0.535923073586232
53,-0.0121815331255455,0.05434691842842985,-0.9673609756856555,0.6643375168604781,-0.8716270724557101,-0.867286172794213,-0.9523866538669991
54,-0.5474965212194399,-0.02557947232727249,-0.8825502468780209,0.6577514203628235,-0.6540338058285937,-0.5132235216828339,-1.179011755411778
55,0.35991448989183095,-0.14034408245781657,-0.8067337239499969,0.26563077989272316,-0.8244881578591079,-0.6150625999155843,-0.48736632627627846
56,0.35991448989183095,0.2113866723265308,-0.7137316457080026,0.2656350134378498,-0.7666752615114821,0.22978891140190771,-0.307686599319362
57,-0.3569110003677961,-0.02194533898796276,-0.8428520773564869,0.6577514202547117,-0.6540338058285937,-0.6077261843197512,-1.1499720674458713
58,-0.0121815331255455,0.05434691842842985,-0.8402036673599879,0.6643375512033316,-0.8999698192600047,-0.6742905079796936,-1.1193963021062683
59,-0.0121815331255455,0.05434691842842985,-0.8642438393503307,0.6643379549880024,-0.7261746194093464,-0.5401421503596874,-1.0433784132749366
60,2.4872954022703633,-0.305346305655271,-0.49325567625024697,-0.29742148350823594,2.3606091707611108,-0.1195976516908425,1.6334169113872141
61,0.7111939328957806,-0.307192109952814,0.3000763744599397,-1.0625701835366663,0.13486905238261052,-0.31066288729895675,0.6308019388711827
62,2.6267102005960594,2.2278576233288665,2.082942936768307,-0.6215067813978706,2.5171427420448387,2.209394064538108,2.562924341225416
63,2.1335954158706105,1.4056886229802845,0.5358018019119708,-1.2565655137448786,2.204741393845302,-0.31700103113202044,0.3554655631035696
64,-0.4945827640855726,-0.36904024437720123,0.2479766073394288,-1.062570118209373,-0.01630101965722986,-0.7684412165317017,0.020461327449940905
65,-0.9220873331178016,-1.6221509029585202,-0.8938654310069156,-1.2572990869336684,-0.644970091036257,-0.9033957997662542,-0.3638393026443154
66,1.3445133052732114,2.1175508261340967,1.384937901633976,-1.1013250218187667,0.9284133124223972,0.8155431879521066,1.998584745232809
67,2.613917650937381,-0.5907010107618795,2.0555690805371314,-1.253628493548499,2.4633783467193613,0.09144276422068924,0.7162451509236909
68,-0.5560037226675909,-0.3859252930318355,-0.7653787054548244,-1.0625701927501088,-0.4869031231820397,-0.7766661847298669,-0.1467726659443678
69,0.6301966236845885,2.013030528443889,2.121511665103929,4.436139403237342,1.9667550917321868,2.2175704633357936,2.3453187093335695
70,-0.8935796948832534,-1.6692151747129558,0.12703893154019186,-1.2572990364900585,-0.6100073300111301,-0.8686931728681205,-0.05738555122104436
71,2.613559985547412,0.5666178767081759,1.9897343807136771,-0.2509643333109073,2.499110768868366,1.8952825030470968,2.4577539676743165
72,-0.2667991817879433,-1.7154434353158068,0.8113459163373307,-0.8937365627042567,1.0352443935269722,-0.01426037804082298,0.44701261117296515
73,1.6156271530414048,1.4056886229802845,0.1687160135972533,-1.2569429601270405,1.2878366264585632,0.07581849446143442,2.031369727603579
74,2.62669169026828,2.030177627674,2.0967163698682607,-0.24629285971734788,2.517181051027879,1.2909732371512546,1.7725615973458024
75,0.10170042538797189,1.3019599046501147,0.677495663340354,-1.105042115839722,-0.14049018424847978,0.042869427856767686,1.6474626492695952
76,-0.7135453115412419,-0.5041419359990346,-0.9433159406672185,-0.8940743789473525,-0.15003352006481452,-0.8084856166813456,1.2815613860007613
77,1.3575115167543843,-0.8655133985580359,-0.47868956169142185,-1.2572984594881753,1.3891879927906716,-0.9075586665800424,-0.12924584745433088
78,0.44660860260603635,-0.18330138423410722,0.5036067895602563,-0.297421481261611,0.11091450541765867,-0.7086121423120244,1.826055408041262
79,-0.23223722101959815,-0.3282523090420347,0.16413578289215158,-1.0625701919322128,-0.4480574434132966,-0.4997326032634889,0.19178564247123103
80,-0.8579013406938444,-0.42389143205198243,-0.19485931876331028,-1.1067234114303943,-0.8528944214044862,-0.505340709886064,1.2515576613389476
81,-0.9220873331178016,-1.678239874636374,-0.9049116075251458,-1.2572991142927257,-0.6638135292993406,-0.9343556762323877,-0.43328639430892985
82,0.7383700326049407,-1.0479984133199627,1.5294102896061388,-0.8932652256534764,0.8988374128957302,0.659255860258574,1.7629254819008024
83,-1.0134445758453514,-0.4230117969762819,-0.9206893677509577,-1.1067238442611438,-0.9492113192640196,-0.8612750360853485,0.06167722960970583
84,2.625730460975617,2.190306332771705,2.111163508778286,4.436139263752106,2.5171808066550034,2.1935634786115723,2.9702563634117136
85,-0.8337106024311367,-1.6692151747129558,0.4423726978025171,-1.2572135113929717,-0.43889526112297533,-0.2792858351457498,-0.14358029088250976
86,-0.0032148873363997774,-0.961692017667412,0.3092664960655209,-0.2974214198989482,-0.7353809008594968,-0.509987638979809,0.7040258013285776
87,-0.7659947565108336,-0.3834766025928897,-0.9668512240253798,-1.0625701927501856,-0.8354538705347897,-0.8901574585232183,0.2749507764917595
88,-0.7659947565108336,-0.3834766025928897,-0.9982212168096231,-1.0625701927502316,-0.8025848645377414,-0.9134667819950768,0.404736207894989
89,-1.154810918661922,-1.8278578789158422,-0.7478665480171913,-0.8940739747616213,-0.6299296045795291,-0.7769820026779136,1.2689783417985012
90,-0.7659947565108336,-0.3834766025928897,-0.9643892859431024,-1.0625701927502162,-0.8354538705347897,-0.8972983542598282,0.4077572815317438
91,-1.154810918661922,-1.8505838896335303,-0.8823653508875329,-0.8940743543424796,-0.6130782187211922,-0.8115195852492839,1.2600781512117158
92,0.6882751687150318,0.15164715272897314,0.21014300101147648,-0.2974214757543938,0.18208494096324646,-0.7772810741130481,1.5389406125286045
93,-0.2549673461039608,-0.10407160101253289,0.4905502256926252,-1.1066559019671833,-0.22689188808202554,-0.15776848208978517,1.4332311169804643
94,-1.154810918661922,-1.8281472060572845,-0.27768700259803925,-0.8940741168400391,-0.6299296045795291,-0.6492532467272903,0.03814351593178573
95,-0.9965877672400505,-0.4230117969762819,-0.7312786274831471,-1.1067237896202946,-0.9319875873269184,-0.7640368690944305,0.37803055190945967
96,1.2928564556792006,0.4450947401928385,2.0215940587378483,-0.8896487944778867,1.8498076158119239,1.9184280346399116,0.17234501752559572
97,-0.355973790028912,-0.4194213679930117,1.9638725405340554,-1.0971327378230649,-0.1311022483364952,2.2060352791530367,1.8136892679417893
98,-0.7659947565108336,-0.362635002397841,-0.6655225952766869,-1.0625701927482976,-0.350644467311168,-0.8050733622386529,-0.1369406599377194
99,1.3321141890333705,1.0148466850838702,1.5565801140698587,-1.0873580586376843,-0.2843239544466367,0.17487056595797018,1.6204182154726807
100,0.06517046836293769,-0.7283459872534399,0.8471863754558384,-0.2974214762737516,-0.5879039937120244,-0.7900314438335684,0.7107665935920778
101,-0.9790403631739748,-0.41306790561127366,-0.2849608871402955,-1.1067238283047571,-0.8873020762940281,-0.8181248109727075,0.5797188193895405
102,0.21489580997788635,0.30793457691960113,-0.6032901183797945,-0.2974214841540407,0.022460307536063394,-0.7805650146068143,1.326577633081192
103,-0.7659947565108336,-0.3818429456738865,-0.3219095664734573,-1.0625701927283275,-0.7229654937364929,-0.281578080491808,0.7843159433219136
104,-0.9876019203526506,-0.4230117969762819,-0.9732126140990568,-1.1067238455761648,-1.011373096485326,-0.8975371751679805,0.5625712825714451
105,-0.9904453101842088,-1.8278578789158422,-0.21713817419866796,-0.894072927982287,-0.5343558934145952,-0.5443916904613564,0.2240733324223868
106,-0.710525316151648,-0.47959198559785615,-0.7629189602670366,-1.0625701927483897,-0.7333895742550314,-0.8189894979132457,0.4176178251369376
107,-0.0032148873363997774,-0.7966210773020229,-0.585409375975475,-0.29742145637130385,-0.6725503402190852,-0.8282880129782068,0.4224588280023842
108,-0.710525316151648,-0.3834766025928897,0.10957488000074286,-1.0625701869587394,-0.7333895742550314,-0.17998384202197232,0.4771308253339351
109,-1.154810918661922,-1.8281472060572845,-0.9327279013566988,-0.8940743818826207,-0.6299296045795291,-0.8868833882705766,-0.24932708461101646
110,0.25733548998240297,-0.3912533180338724,1.6721709079438736,-0.29719864229056037,-0.27355655996011274,1.3205080737207175,1.5123885637964738
111,-1.0773118012627834,-1.8278578789158422,-0.6471471676403495,-0.8940743313061822,-0.3918350590108686,-0.8963029452983267,0.06063459069731358
112,-1.154810918661922,-1.8281472060572845,-0.8425512054071038,-0.8940743329212315,-0.556844058169014,-0.7610209923517298,-0.2078975822546088
113,-0.31012739140566054,-0.056204517268738506,0.5089064352032346,-1.1063447789153444,-0.4532541317847019,0.35441200827325503,1.041630379165289
114,-0.0032148873363997774,-0.4728195437834559,-0.8545915992522988,-0.2974214919981671,-0.6798189627839529,-0.89468691535842,1.254372964860187
115,-0.7659947565108336,-0.3834766025928897,-0.8613688105474661,-1.0625701927501243,-0.8354538705347897,-0.8298434432249251,-0.08851222230746307
116,-0.9220873331178016,-1.684102497363271,-1.0248243074279741,-1.2572991143112755,-0.644970091036257,-0.9372891281591651,-0.3169283556024835
117,-0.9220873331178016,-1.5977046732843319,-0.9650771951474312,-1.2572991132264066,-0.6638135292993406,-0.9228554022619176,-0.4514352077089338
118,-0.9220873331178016,-1.5977046732843319,-0.9447050481455495,-1.257299110575797,-0.6638135292993406,-0.9275445420418401,-0.3981079039293877
119,0.7111939328957806,-0.3109074509934001,2.0964236252427972,-1.055092144691196,2.370934323472461,2.136168440709724,2.093044179144332
120,-0.0032148873363997774,-0.8447651699105196,-0.7041929759247109,-0.29742147805227953,-0.5632996720305492,-0.7552561587804466,0.44537788091493835
121,-0.7659947565108336,-0.37337512133182266,0.10899886781977691,-1.0625701925951532,-0.663519449747849,-0.22849634827296963,0.7031662656895489
122,1.5862311900741295,-1.5773848598152291,1.6167115114763464,-1.1626087652258414,2.2040698011545508,2.156281743007261,1.027560929894664
123,-0.5038492822005446,-0.3835055262265494,-0.6405396542861593,-1.062570192724214,-0.7057739431282196,-0.6343459527051004,0.5622318450866807
124,-0.6298704839339884,-0.3822402966277598,0.4586700683144506,-1.1065618206419785,-0.24517527476639486,0.4555718632476699,0.6431684180147454
125,0.3880028399762255,-0.22221962587687194,1.1140021904314266,-0.29730993273739514,-0.5278983586372754,0.20210551805833651,0.7281563213963138
126,-1.154810918661922,-1.8278578789158422,-0.8143252382110115,-0.8940743471370007,-0.5508305746938125,-0.7908679957782441,-0.1817102725314751
127,-0.3598469106895755,-1.2150305472211314,-0.589130978610833,-1.2572934242862597,0.747028850986746,-0.8216963934945584,-0.266020304312451
128,-0.0032148873363997774,-0.46357615449354145,0.11335779617305952,-0.29742148946376457,-0.6798189627839529,-0.9024995040411173,1.4634173988799495
129,-1.0134445758453514,-0.4230117969762819,-0.910345953315478,-1.1067238429692996,-0.9773274515834952,-0.86101094181473,-0.04337195043039341
130,-0.8337106024311367,-1.5977046732843319,0.7830137297221317,-1.2571576569192848,-0.4038461913003658,-0.025498705511435123,2.0203415908359883
131,1.3408842008091872,1.5453835643406142,2.003430826808413,1.2886414369107766,1.1644485581833657,2.216930652940567,2.970244928415096
132,0.08347014678096916,0.5667625811524198,0.30535852808596803,1.2657126381321036,-0.8419864868060374,-0.1502193633462083,0.3993002779484333
133,-0.012791090007821774,-0.10746968340341954,1.364061299902221,1.0037509413833001,-0.6050031056873341,1.5730492576546458,-0.20512146002006626
134,0.8604288844015001,0.1230086354508475,0.7116316744978635,1.265753680897739,0.42321468847810056,0.3278817700485881,0.8191920980308498
135,0.1684498629800796,1.2180122181324113,2.1151860701947918,4.4361394093918145,1.9413605304913188,2.2163233577616377,0.23625376982620366
136,-0.4613030102063618,0.89767309692249,0.5433324487967058,1.2657377930956217,-0.8674368811323008,-0.41388473411051535,0.8294649742834461
137,2.4417413804585704,2.022251984243269,0.8275659129563145,0.8753561630986619,2.033306456379343,1.4824029111196728,-0.6712815815270252
138,-0.4613030102063618,1.958421830518423,1.3204494932458513,1.277837271228131,-0.15401596776598087,2.117420629395744,1.1070514209391578
139,-0.7333944710566694,-0.6488180515869223,0.6123103888614241,0.39054341547502325,-0.17307146948336577,1.1111344466528463,-0.6567195021488919
140,0.3936212575637736,0.06810199761744767,2.0296751762675616,1.2893041920878063,1.6494998061021864,2.130833340751751,-0.3889078228853413
141,2.039004114079743,1.998087043600461,0.14564182118454935,-0.21835938403818408,1.72059039866135,1.0770067390298397,0.0870753729321115
142,1.9067795209187866,1.316855362069214,-0.4775358492712764,0.8745546770314361,1.3268959334664499,0.8309435981416482,-0.9052279283514533
143,0.5609445096509778,1.0859177827468878,0.17520332638170152,-0.21860816535992725,0.9602925128019095,0.9165888087056995,-0.13341165935362784
144,0.56231048303826,-0.6488180515869223,0.7066121762490667,0.48577638860604744,1.2200806903706076,1.4464199265618427,-0.6376225150062108
145,0.5497382081045199,0.18907511960673326,-0.6651166694429949,0.8745535213453854,0.819219230546853,-0.2714916423014622,-0.7992571075988145
146,0.3626827441095479,0.5261714415008535,0.16559664675202546,0.8745972346889176,0.10877056187245623,0.2745480137818079,-0.6850871842468435
147,0.14450506146164496,1.2298611591467563,-0.8078069586490557,1.0030102905030212,-0.13574251320956385,-0.42103044901527914,-0.49090155800126
148,-0.7713470295667607,0.5934919701496403,-0.9431740495903626,0.32591451643123537,-0.0763895019623621,-0.7932542046546465,-1.446129519329405
149,-0.6034511941698346,0.03617330487615075,-0.8940526342362892,0.8745535196354841,-0.48060598742651234,-0.7939985024505782,-1.2122586749791453
150,1.247103011206908,-0.22752729368319347,-0.9440012592571959,1.0029763898690442,-0.4370356394896025,-0.8487123472990836,-1.0964436127561459
151,2.5232335496287432,1.582281900719567,-0.8898456244543061,-0.2188237356100561,1.4796200687788896,-0.8138786514304271,-0.4478549974473576
152,0.8604288844015001,0.43444498517556057,-0.9643254673586802,1.2656880162056794,-0.5099078241247198,-0.9308980751138192,-0.3303869366170364
153,-0.5966823990379782,-0.5654498416710394,0.11552978745758428,0.3259356311066309,0.3950343281062708,1.482221667826098,-0.8853365828396937
154,-0.5442918306750765,2.008436194217989,-0.7196494278408643,0.8745535140137595,0.1190878343277172,-0.7010443344867775,-0.8637822839956141
155,0.42368997696218696,-0.1996917391515116,1.6469507162010413,1.0033455722767985,1.0845930648763207,1.4676374276652993,0.3412731214191392
156,-0.1611199860052067,-0.21685004388634813,-0.9316141658112497,1.002976795308099,-0.7785113058467079,-0.8502409501587983,-1.0060475898129386
157,-0.6519243043347956,1.239994386714414,-0.8318096215500065,1.2656882592077743,-0.8910684568941144,-0.848633186641793,-0.511604292967834
158,-0.3694947770676804,-0.11795774601588306,-0.5063625476309945,0.3259206349689745,0.4263596376853147,-0.7333492575686924,-1.3357266607674814
159,0.7085717120591164,2.1375692639752075,1.60522822792409,0.8745535280089562,2.0896403832305674,-0.38387409261949546,0.15240154290311322
160,-0.4613030102063618,0.9921839958822347,-0.5785993773481081,1.265688071943906,-0.11676711659555866,-0.9288854110070215,-0.3337627785059598
161,-0.7562710766044191,0.5645611806967878,-0.24098149997722088,-0.21881526212314464,0.3604662261397603,-0.592119591241159,-0.2888565103363912
162,-0.5657908664720783,0.12187866183335698,-0.14255785136414378,-0.2183594796264512,0.3845455569604958,1.2598578466443364,-0.7559176003235673
163,-0.4613030102063618,0.14882581122040006,0.8685683679549147,1.272799205904969,-0.3475564989784934,1.6274350642870254,0.5425530254958857
164,-0.9070225083227302,0.12189764775972281,-0.3308733910840796,-0.21869403551519953,-0.3340607911879295,0.25165860440999666,-0.6733587127473261
165,-0.7713470295667607,-0.6488180515869223,-0.9149017428335905,0.32591610567146806,-0.3749252167452751,-0.8682537038840045,-1.4271882009549122
166,-0.9070225083227302,0.12838947202897233,0.16036970416785723,-0.2186151633403736,-0.3976939110501751,0.2281036280643132,0.02205870870103505
167,-0.1611199860052067,-0.22785574255276148,-0.6648405492005074,1.0029761043420637,-0.668344301927493,-0.7430408251654187,-1.1720632381974168
168,-0.6519243043347956,0.6693531543565888,-0.8977152536014368,1.2656880836789668,-0.9521827397226228,-0.884399475015822,-0.4735858470133201
169,-0.8607948271427741,0.5358318468983118,-0.6992536667746858,-0.21881999147453846,-0.3908704062292797,-0.6418634298762637,-0.6405641081207439
170,-0.7437357126734507,-0.7418439436634148,-0.7493198611139454,0.3259129430097838,-0.26948478668755216,0.5495378091068484,-1.3954051182702951
171,-0.8607948271427741,0.4735425506364042,1.6939901509476145,-0.20607285857411123,0.5709999077119697,1.8200607021746402,0.6797213606471291
172,-0.46573242377782986,1.3397570701415624,-0.8209951568891186,0.32591687399122643,0.8654760637298782,-0.8470569638516193,-1.3652903323444399
173,-0.6034511941698346,0.03617330487615075,-0.03482066014364635,0.87455351331644,-0.5153023055410559,0.5707344473560593,-1.1782693671796192
174,-0.9070225083227302,0.5312044283907313,-0.043599021510549785,-0.21874719625732925,-0.4267759401177123,1.2842124419285885,-0.7767810739209666
175,-0.6519243043347956,0.8983232211746589,-0.8188411349145865,1.2656883577109082,-0.9129970767223039,-0.8293726396299227,-0.6519074552282493
176,0.053983578815622074,-0.2306405645785335,-0.5337135000824944,1.002976107674254,-0.576557101349777,-0.47546188900657615,-1.1241303914004452
177,0.29278344238593434,-0.2306405645785335,-0.8229337229697775,1.0029761590645703,-0.5554102530218215,-0.7152715697768186,-1.0911572584038929
178,-0.1611199860052067,-0.21645718074651818,-0.8848104850233263,1.0029760988714902,-0.8058704656160248,-0.6951514997079324,-1.1377731314931006
